loyalty_number,loyalty_card,clv,province
131815,star,5024.78,quebec
873177,star,5024.78,new brunswick
794951,aurora,8738.4,quebec
719719,star,5028.74,nova scotia
307859,star,5029.3,british columbia
629267,star,5032.17,ontario
750300,star,5033.69,british columbia
114924,star,5037.95,ontario
821944,star,5038.98,ontario
767456,star,5039.39,new brunswick
202052,star,5039.87,british columbia
976605,star,5039.87,ontario
462974,star,5040.41,ontario
105921,star,5041.45,quebec
192405,star,5043.8,quebec
390022,aurora,8838.09,quebec
552221,star,5046.89,new brunswick
819448,star,5047.48,quebec
273984,star,5048.23,british columbia
846033,star,5048.23,ontario
556313,star,5049.69,british columbia
366932,star,5049.77,ontario
621279,star,5050.83,ontario
641159,star,5052.38,ontario
163002,star,5054.33,ontario
210247,star,5054.78,ontario
238939,star,5059.33,british columbia
575411,star,5059.33,ontario
756636,star,5060.3,ontario
224666,star,5061.18,new brunswick
810482,star,5061.18,quebec
976489,star,5062.37,british columbia
701216,star,5066.63,ontario
321666,star,5067.21,british columbia
582883,star,5068.43,ontario
138759,star,5070.23,quebec
953281,star,5070.23,nova scotia
419491,star,5073.28,ontario
690862,star,5073.28,british columbia
705980,star,5073.28,british columbia
961455,star,5073.28,ontario
105251,star,5074.25,ontario
474921,star,5074.84,new brunswick
481699,star,5075.66,alberta
464166,star,5077.32,ontario
811430,star,5078.45,british columbia
711248,star,5083.79,nova scotia
199374,aurora,9103.7,quebec
142812,star,5087.02,british columbia
298967,star,5089.69,british columbia
756515,star,5089.69,ontario
552945,star,5090.45,quebec
847502,star,5091.1,prince edward island
609878,star,5092.79,ontario
936232,star,5092.79,british columbia
962637,star,5093.01,quebec
811162,star,5095.44,newfoundland
247721,star,5096.67,quebec
488224,star,5096.67,new brunswick
950832,star,5096.67,british columbia
548238,star,5096.7,quebec
383962,star,5097.53,alberta
512580,star,5097.53,ontario
430555,star,5097.76,alberta
583610,star,5100.09,ontario
199792,star,5104.35,manitoba
481987,star,5104.35,quebec
664052,star,5106.11,alberta
212130,star,5106.78,ontario
109903,star,5107.16,saskatchewan
173416,star,5107.16,quebec
586056,star,5107.16,manitoba
524379,star,5107.62,ontario
627791,star,5107.62,british columbia
393888,star,5108.04,quebec
791678,star,5109.5,quebec
704267,star,5110.68,ontario
432920,star,5111.3,ontario
168418,star,5112.1,quebec
996539,star,5112.31,ontario
203517,star,5112.57,quebec
420786,star,5113.9,quebec
762951,star,5113.9,nova scotia
285386,star,5116.24,ontario
638152,star,5116.24,alberta
447275,star,5116.62,alberta
773019,star,5116.62,ontario
654288,star,5119.41,alberta
573078,star,5120.62,manitoba
623154,star,5122.72,british columbia
205256,star,5123.2,ontario
266604,star,5123.48,ontario
601586,star,5129.74,alberta
236701,aurora,9114.28,quebec
879844,star,5132.68,ontario
875560,aurora,9624.94,quebec
625784,star,5133.41,british columbia
107067,star,5137.35,quebec
812628,star,5137.35,manitoba
109956,star,5137.85,ontario
310236,star,5138.24,ontario
214020,star,5140.11,british columbia
463070,star,5140.39,quebec
686224,star,5141.98,manitoba
564973,star,5143.88,british columbia
239970,star,5146.81,british columbia
530113,star,5147.11,ontario
662209,star,5147.11,british columbia
121095,star,5148.65,british columbia
529746,star,5148.65,prince edward island
240330,star,5152.82,ontario
110752,star,5154.05,quebec
890839,star,5154.76,newfoundland
737221,star,5156.07,british columbia
637641,star,5158.65,british columbia
970976,star,5159.37,alberta
680445,star,5161.79,ontario
180219,star,5162.12,alberta
170544,star,5163.23,quebec
916634,star,5163.23,manitoba
817456,star,5163.84,quebec
582646,star,5165.57,quebec
225743,star,5165.81,ontario
651006,star,5165.81,british columbia
122517,star,5166.19,british columbia
769560,star,5167.36,ontario
852094,star,5168.15,quebec
236037,star,5169.5,ontario
550262,star,5169.5,ontario
769763,star,5169.5,yukon
826312,star,5169.5,quebec
858957,star,5169.5,british columbia
117456,star,5170.03,alberta
597267,star,5170.36,ontario
541009,star,5170.81,alberta
201475,aurora,9705.31,quebec
707698,star,5174.69,ontario
118076,star,5176.16,ontario
674462,star,5176.58,ontario
702406,star,5176.73,ontario
611538,star,5178.7,ontario
163083,star,5179.89,british columbia
404417,star,5181.05,nova scotia
350863,star,5181.62,ontario
651645,aurora,9807.83,quebec
774168,star,5181.62,ontario
988921,star,5181.62,ontario
839494,aurora,10455.49,quebec
336141,star,5182.39,manitoba
222644,aurora,10861.52,quebec
397053,star,5185.8,ontario
475500,star,5185.8,british columbia
493925,star,5192.36,manitoba
271365,star,5195.82,british columbia
795607,star,5200.08,ontario
620792,star,5200.23,british columbia
464044,star,5201.25,ontario
921102,star,5201.25,british columbia
431521,star,5201.36,ontario
497861,star,5205.26,ontario
101594,star,5205.75,ontario
283066,star,5205.75,british columbia
433881,star,5205.75,british columbia
800016,star,5205.75,ontario
918276,star,5206.03,quebec
679531,star,5206.11,manitoba
843972,star,5207.2,quebec
166333,star,5207.64,alberta
743263,star,5207.99,british columbia
924493,star,5209.95,ontario
169950,star,5210.35,quebec
345978,star,5213.37,saskatchewan
569319,star,5214.34,saskatchewan
374113,star,5216.91,british columbia
212304,star,5217.51,ontario
329300,star,5217.51,quebec
616522,star,5217.51,nova scotia
369715,star,5218.34,manitoba
186146,star,5219.89,nova scotia
348740,star,5220.69,british columbia
780504,star,5223.43,british columbia
374585,star,5224.33,british columbia
176521,aurora,11196.02,quebec
276289,star,5227.23,british columbia
417082,star,5227.57,manitoba
217967,star,5227.77,ontario
473622,star,5227.77,british columbia
473548,star,5229.74,ontario
800268,star,5229.99,quebec
182124,star,5232.33,ontario
872706,star,5232.33,british columbia
684022,star,5232.45,ontario
161650,star,5234.33,ontario
329660,star,5234.78,new brunswick
954174,star,5237.48,ontario
934271,star,5237.94,british columbia
653698,star,5239.89,ontario
997945,star,5241.14,quebec
709948,star,5244.4,british columbia
451886,star,5245.68,manitoba
460043,star,5245.68,quebec
110603,star,5246.28,british columbia
150141,star,5246.28,newfoundland
215257,star,5246.28,quebec
240135,star,5246.28,ontario
822507,star,5246.28,quebec
710473,star,5248.98,quebec
641997,star,5251.15,saskatchewan
759370,star,5251.15,nova scotia
359693,star,5253.49,newfoundland
786613,star,5256.92,quebec
462078,star,5257.24,quebec
242348,star,5259.71,quebec
902148,star,5260.92,yukon
487807,star,5261.1,quebec
855261,star,5264.43,nova scotia
771285,star,5267.76,ontario
499875,star,5267.85,british columbia
361434,star,5270.01,british columbia
522924,star,5271.98,alberta
807211,star,5272.7,manitoba
330468,star,5274.2,quebec
655715,star,5274.43,new brunswick
693212,star,5275.63,ontario
970154,star,5278.18,british columbia
737906,star,5278.2,prince edward island
542002,star,5279.12,british columbia
717772,star,5282.54,quebec
675541,star,5284.04,british columbia
868152,star,5284.51,ontario
527337,star,5285.27,alberta
942102,star,5285.27,ontario
137973,star,5285.31,ontario
937385,star,5285.31,ontario
810621,star,5288.17,ontario
396984,star,5290.67,nova scotia
880805,aurora,13352.56,quebec
440209,star,5291.4,ontario
796692,star,5292.2,nova scotia
912797,star,5292.63,ontario
874035,star,5293.72,ontario
490479,star,5295.63,quebec
380099,star,5296.84,ontario
655473,star,5297.15,ontario
154173,star,5297.67,new brunswick
202807,star,5301.84,quebec
568681,star,5305.09,saskatchewan
593340,star,5305.09,nova scotia
445451,star,5308.25,british columbia
666189,aurora,13466.92,quebec
406252,aurora,14024.36,quebec
152778,star,5310.91,quebec
476431,star,5310.91,new brunswick
872619,star,5313.44,british columbia
730771,star,5313.47,saskatchewan
165265,star,5316.61,quebec
128754,star,5316.64,new brunswick
232290,star,5318.9,alberta
313292,star,5318.9,ontario
687593,star,5318.9,british columbia
470469,star,5320.08,british columbia
428872,star,5320.61,british columbia
321213,aurora,15374.18,quebec
627913,star,5322.29,ontario
203143,star,5323.27,ontario
500022,star,5323.27,british columbia
385718,star,5323.87,quebec
364596,aurora,16710.84,quebec
297101,star,5325.72,manitoba
430503,star,5325.72,manitoba
612074,star,5325.72,british columbia
639145,star,5325.72,alberta
701223,star,5325.72,quebec
837580,star,5325.72,quebec
792086,star,5326.5,ontario
114021,star,5326.68,british columbia
377642,star,5329.08,british columbia
740992,star,5329.08,ontario
824610,star,5329.13,british columbia
832062,star,5329.13,ontario
773112,star,5330.59,quebec
829291,star,5331.74,british columbia
211575,star,5331.82,quebec
201339,star,5332.46,alberta
208961,aurora,17793.61,quebec
406254,star,5332.46,prince edward island
517614,star,5332.46,ontario
547357,star,5332.46,ontario
934267,star,5332.46,british columbia
849673,star,5332.62,ontario
244925,star,5334.18,quebec
561620,star,5334.18,new brunswick
298883,star,5335.02,ontario
979776,star,5335.02,british columbia
154652,star,5335.38,british columbia
326564,star,5335.38,ontario
594997,star,5338.53,quebec
931834,star,5338.53,manitoba
570116,star,5339.49,ontario
632720,star,5340.54,british columbia
154230,star,5340.81,quebec
636206,star,5340.81,manitoba
647894,star,5341.44,alberta
167660,star,5344.99,british columbia
950403,star,5344.99,prince edward island
644014,star,5345.68,ontario
582257,star,5345.99,ontario
542180,star,5348.07,british columbia
118688,star,5348.3,nova scotia
118511,star,5350.0,saskatchewan
793618,star,5350.21,quebec
682533,star,5350.37,quebec
599873,star,5356.14,newfoundland
294738,star,5358.27,quebec
193519,aurora,33473.35,quebec
733906,star,5363.08,british columbia
661744,star,5363.53,british columbia
721088,star,5363.53,ontario
846953,star,5364.47,quebec
827164,star,5367.09,ontario
614350,star,5368.89,british columbia
216937,star,5372.35,ontario
982446,star,5372.91,ontario
256434,star,5373.72,quebec
673872,star,5375.66,british columbia
563749,star,5375.82,nova scotia
788159,star,5375.84,british columbia
823628,star,5377.91,ontario
799064,star,5379.48,ontario
603433,star,5380.09,british columbia
617670,star,5380.32,british columbia
382671,star,5380.9,british columbia
517405,star,5380.9,ontario
542696,star,5380.9,british columbia
700260,star,5380.9,ontario
881156,star,5380.9,quebec
857481,star,5384.02,new brunswick
792412,star,5384.67,british columbia
357166,star,5386.33,ontario
734952,star,5386.97,ontario
579245,star,5387.93,ontario
428649,star,5388.02,quebec
552576,star,5388.02,manitoba
389565,star,5389.5,ontario
420148,star,5389.5,nova scotia
479815,star,5389.5,british columbia
790649,star,5389.5,british columbia
799919,star,5389.5,ontario
903648,star,5389.5,saskatchewan
657668,star,5390.27,quebec
859549,star,5391.08,ontario
754436,star,5391.78,quebec
138993,star,5391.97,ontario
863942,star,5392.44,quebec
491351,star,5392.5,quebec
635398,star,5392.5,british columbia
481018,star,5394.0,ontario
495473,star,5394.7,quebec
789826,star,5394.7,british columbia
364710,aurora,51016.07,quebec
319501,star,5395.09,ontario
940711,star,5395.09,yukon
263433,star,5395.43,british columbia
527414,star,5395.83,ontario
189817,star,5396.37,british columbia
850123,star,5396.37,ontario
852394,star,5403.59,ontario
825464,nova,2767.5,quebec
414157,star,5406.69,ontario
684155,star,5406.88,british columbia
777714,star,5408.91,ontario
147891,star,5411.94,quebec
724660,star,5411.94,british columbia
352078,star,5412.46,british columbia
582427,star,5412.46,quebec
273198,star,5414.32,new brunswick
653637,star,5414.62,british columbia
217204,star,5418.15,british columbia
627826,star,5420.34,quebec
481955,star,5421.02,manitoba
716236,star,5421.54,quebec
762474,star,5427.17,ontario
924793,star,5431.21,ontario
537038,star,5431.22,british columbia
171257,star,5431.37,quebec
969913,star,5431.37,british columbia
935738,star,5432.86,new brunswick
185285,star,5433.21,ontario
204507,star,5437.44,british columbia
714270,star,5437.44,ontario
368878,star,5439.36,quebec
139682,star,5442.74,newfoundland
562305,star,5445.82,british columbia
615528,star,5445.82,ontario
420515,star,5448.56,ontario
311952,star,5450.39,british columbia
320191,star,5450.39,ontario
536603,star,5452.17,ontario
642000,star,5453.86,ontario
405698,star,5457.26,alberta
593506,star,5457.26,ontario
496371,star,5457.34,alberta
631661,star,5460.37,new brunswick
207195,star,5461.55,british columbia
745290,star,5461.97,new brunswick
489956,star,5470.06,saskatchewan
498793,star,5470.06,british columbia
648365,star,5470.06,quebec
173506,nova,2798.68,quebec
886677,star,5473.16,ontario
889671,star,5477.21,ontario
172135,star,5479.56,new brunswick
708933,nova,2862.73,quebec
299448,star,5479.56,ontario
428536,star,5479.56,british columbia
969933,star,5479.56,quebec
190236,star,5479.85,british columbia
810071,star,5480.07,ontario
983900,star,5480.1,british columbia
169525,star,5481.5,british columbia
532752,star,5482.55,ontario
270759,star,5483.89,ontario
514272,star,5488.93,ontario
991210,star,5489.21,ontario
371152,star,5493.02,british columbia
614720,star,5493.02,ontario
488799,star,5493.7,ontario
297684,nova,2885.74,quebec
972648,nova,2919.71,quebec
171883,star,5498.66,ontario
290902,star,5498.75,saskatchewan
134273,star,5498.94,ontario
984545,star,5498.94,new brunswick
730641,star,5503.44,nova scotia
502615,star,5503.92,ontario
228151,star,5504.14,british columbia
286065,star,5504.14,british columbia
385131,star,5504.14,newfoundland
543460,star,5504.14,quebec
668576,star,5504.14,british columbia
861336,star,5504.14,ontario
922351,star,5504.14,quebec
515663,star,5505.17,newfoundland
230763,star,5507.16,british columbia
784356,star,5508.32,british columbia
129510,star,5510.11,british columbia
486812,star,5510.11,ontario
640082,star,5511.03,yukon
968608,star,5512.34,manitoba
118332,star,5514.34,alberta
239892,star,5515.41,ontario
413347,star,5515.41,british columbia
269775,star,5519.51,ontario
310867,star,5522.77,ontario
565787,star,5526.44,british columbia
324506,star,5528.21,ontario
383202,star,5528.21,ontario
585377,star,5528.21,yukon
346384,star,5528.66,ontario
183025,star,5531.72,british columbia
380294,star,5532.63,british columbia
602361,star,5533.23,quebec
573972,star,5534.57,quebec
579581,star,5534.58,british columbia
795554,star,5534.82,saskatchewan
367774,star,5535.96,quebec
780855,star,5535.96,manitoba
352337,star,5536.39,alberta
123083,star,5548.03,ontario
616641,star,5548.03,ontario
872315,star,5551.39,british columbia
204311,star,5551.59,quebec
539599,star,5552.33,ontario
601597,star,5552.6,quebec
656639,star,5553.52,ontario
162485,star,5553.76,manitoba
806283,star,5553.76,quebec
298506,star,5554.83,quebec
700924,star,5555.56,quebec
865737,star,5555.56,british columbia
141266,star,5555.83,british columbia
502585,star,5555.83,quebec
835785,star,5555.83,quebec
211984,star,5556.91,british columbia
195895,nova,3038.83,quebec
650366,star,5558.31,ontario
159531,star,5563.77,saskatchewan
701012,nova,3115.7,quebec
539776,star,5565.69,british columbia
451469,star,5568.66,ontario
278345,star,5568.89,british columbia
106964,star,5568.95,new brunswick
272839,star,5568.95,british columbia
535320,star,5568.95,nova scotia
807134,star,5568.95,quebec
834733,star,5568.95,manitoba
264723,star,5568.98,quebec
463947,star,5570.18,quebec
543119,star,5573.11,british columbia
301760,star,5574.96,quebec
857159,star,5574.96,manitoba
371739,star,5575.75,british columbia
661069,star,5577.24,british columbia
820501,star,5577.24,ontario
300454,nova,3372.42,quebec
614782,star,5580.92,quebec
289294,star,5580.96,quebec
324713,star,5580.96,british columbia
